date,hy,kpj,zgj,zdj,spj,zd,zdf,jqpjj,cjl,url
2013-03-29,Au99.99,319.50,320.57,319.22,320.23,-0.88,-0.0027,319.67,"4,324",https://www.sge.com.cn/sjzx/mrhqsj/510800
2013-04-01,Au99.99,321.00,321.00,319.70,319.87,-0.36,-0.0011,320.08,"6,218.80",https://www.sge.com.cn/sjzx/mrhqsj/510801
2013-04-02,Au99.99,321.00,321.00,319.50,320.18,0.31,0.001,320.41,"10,438.80",https://www.sge.com.cn/sjzx/mrhqsj/510802
2013-04-03,Au99.99,319.00,319.00,312.80,314.15,-6.03,-0.0188,314.13,"11,367.40",https://www.sge.com.cn/sjzx/mrhqsj/510803
2013-04-08,Au99.99,318.99,318.99,315.52,316.69,2.54,0.0081,316.06,"9,973",https://www.sge.com.cn/sjzx/mrhqsj/510804
2013-04-09,Au99.99,316.69,316.69,314.49,315.40,-1.29,-0.0041,315.42,"6,505.80",https://www.sge.com.cn/sjzx/mrhqsj/510805
2013-04-10,Au99.99,315.50,317.50,315.40,316.99,1.59,0.005,317.03,"3,999.80",https://www.sge.com.cn/sjzx/mrhqsj/510806
2013-04-11,Au99.99,316.99,316.99,311.00,311.87,-5.12,-0.0162,312.19,"9,721.80",https://www.sge.com.cn/sjzx/mrhqsj/510807
2013-04-12,Au99.99,312.80,312.86,311.76,311.82,-0.05,-0.0002,312.02,"11,680.40",https://www.sge.com.cn/sjzx/mrhqsj/510808
2013-04-15,Au99.99,305.00,305.00,285.60,289.90,-21.92,-0.0703,290.42,"17,824",https://www.sge.com.cn/sjzx/mrhqsj/510809
2013-04-16,Au99.99,289.90,289.90,263.20,274.76,-15.14,-0.0522,271.46,"21,716.40",https://www.sge.com.cn/sjzx/mrhqsj/510810
2013-04-17,Au99.99,274.76,278.98,272.76,276.50,1.74,0.0063,274.55,"20,170.20",https://www.sge.com.cn/sjzx/mrhqsj/510811
2013-04-18,Au99.99,277.00,277.50,267.00,275.91,-0.59,-0.0021,273.72,"20,814.60",https://www.sge.com.cn/sjzx/mrhqsj/510812
2013-04-19,Au99.99,277.96,285.60,275.50,285.50,9.59,0.0348,281.32,"30,440",https://www.sge.com.cn/sjzx/mrhqsj/510813
2013-04-22,Au99.99,285.50,290.40,285.50,288.49,2.99,0.0105,288.59,"43,272.20",https://www.sge.com.cn/sjzx/mrhqsj/510814
2013-04-23,Au99.99,289.99,291.30,283.70,283.91,-4.58,-0.0159,288.38,"40,614.20",https://www.sge.com.cn/sjzx/mrhqsj/510815
2013-04-24,Au99.99,283.81,291.25,283.81,290.79,6.88,0.0242,288.75,"29,990.20",https://www.sge.com.cn/sjzx/mrhqsj/510816
2013-04-25,Au99.99,291.80,299.15,289.00,293.20,2.41,0.0083,295.78,"33,055.40",https://www.sge.com.cn/sjzx/mrhqsj/510817
2013-04-26,Au99.99,299.00,303.50,295.50,296.50,3.3,0.0113,299.92,"34,022.20",https://www.sge.com.cn/sjzx/mrhqsj/510818
2013-05-02,Au99.99,296.50,296.57,292.25,294.58,-1.92,-0.0065,293.88,"23,811.20",https://www.sge.com.cn/sjzx/mrhqsj/510819
2013-05-03,Au99.99,296.87,297.70,295.00,296.80,2.22,0.0075,296.86,"26,430.80",https://www.sge.com.cn/sjzx/mrhqsj/510820
2013-05-06,Au99.99,296.80,299.60,296.80,299.60,2.8,0.0094,298.04,"15,995.40",https://www.sge.com.cn/sjzx/mrhqsj/510821
2013-05-07,Au99.99,300.00,300.00,294.00,294.00,-5.6,-0.0187,296.39,"21,268",https://www.sge.com.cn/sjzx/mrhqsj/510822
2013-05-08,Au99.99,294.00,296.00,292.10,294.52,0.52,0.0018,294.55,"22,260.80",https://www.sge.com.cn/sjzx/mrhqsj/510823
2013-05-09,Au99.99,296.80,297.80,295.80,296.79,2.27,0.0077,297.20,"13,511.20",https://www.sge.com.cn/sjzx/mrhqsj/510824
2013-05-10,Au99.99,296.80,298.00,295.10,296.17,-0.62,-0.0021,296.00,"16,370.60",https://www.sge.com.cn/sjzx/mrhqsj/510825
2013-05-13,Au99.99,296.17,296.17,291.00,293.64,-2.53,-0.0085,292.96,"9,816.40",https://www.sge.com.cn/sjzx/mrhqsj/510826
2013-05-14,Au99.99,295.00,295.00,288.70,291.84,-1.8,-0.0061,293.17,"11,480.60",https://www.sge.com.cn/sjzx/mrhqsj/510827
2013-05-15,Au99.99,290.00,292.00,285.60,285.60,-6.24,-0.0214,288.14,"17,277.20",https://www.sge.com.cn/sjzx/mrhqsj/510828
2013-05-16,Au99.99,285.60,288.00,280.55,280.94,-4.66,-0.0163,282.69,"13,145.80",https://www.sge.com.cn/sjzx/mrhqsj/510829
2013-05-17,Au99.99,280.70,282.00,277.50,277.96,-2.98,-0.0106,279.41,"19,527.20",https://www.sge.com.cn/sjzx/mrhqsj/510830
2013-05-20,Au99.99,275.00,277.00,268.07,276.44,-1.52,-0.0055,273.40,"15,981.20",https://www.sge.com.cn/sjzx/mrhqsj/510831
2013-05-21,Au99.99,277.90,284.35,276.03,282.64,6.2,0.0224,282.38,"18,062.80",https://www.sge.com.cn/sjzx/mrhqsj/510832
2013-05-22,Au99.99,282.64,282.64,278.78,281.56,-1.08,-0.0038,280.67,"13,920.80",https://www.sge.com.cn/sjzx/mrhqsj/510833
2013-05-23,Au99.99,283.50,285.60,277.50,278.00,-3.56,-0.0126,278.88,"12,521.40",https://www.sge.com.cn/sjzx/mrhqsj/510834
2013-05-24,Au99.99,282.80,282.80,278.00,279.20,1.2,0.0043,280.16,"22,455",https://www.sge.com.cn/sjzx/mrhqsj/510835
2013-05-27,Au99.99,282.00,282.00,279.70,280.85,1.65,0.0059,280.32,"10,093.80",https://www.sge.com.cn/sjzx/mrhqsj/510836
2013-05-28,Au99.99,282.00,282.00,278.81,279.14,-1.71,-0.0061,279.66,"15,640.60",https://www.sge.com.cn/sjzx/mrhqsj/510837
2013-05-29,Au99.99,279.99,280.50,277.00,277.96,-1.18,-0.0042,278.00,"19,598.80",https://www.sge.com.cn/sjzx/mrhqsj/510838
2013-05-30,Au99.99,278.00,281.25,277.80,280.85,2.89,0.0104,279.97,"20,914.60",https://www.sge.com.cn/sjzx/mrhqsj/510839
2013-05-31,Au99.99,282.80,283.00,281.40,281.50,0.65,0.0023,282.43,"12,776.80",https://www.sge.com.cn/sjzx/mrhqsj/510840
2013-06-03,Au99.99,277.00,281.39,277.00,277.64,-3.86,-0.0137,278.48,"16,040.20",https://www.sge.com.cn/sjzx/mrhqsj/510841
2013-06-04,Au99.99,281.50,281.50,278.00,279.55,1.91,0.0069,280.21,"15,124.20",https://www.sge.com.cn/sjzx/mrhqsj/510842
2013-06-05,Au99.99,279.99,279.99,277.70,278.50,-1.05,-0.0038,279.14,"17,865.60",https://www.sge.com.cn/sjzx/mrhqsj/510843
2013-06-06,Au99.99,279.48,279.79,277.21,277.50,-1,-0.0036,278.24,"14,644.60",https://www.sge.com.cn/sjzx/mrhqsj/510844
2013-06-07,Au99.99,279.99,281.20,278.00,281.09,3.59,0.0129,280.66,"20,291.60",https://www.sge.com.cn/sjzx/mrhqsj/510845
2013-06-13,Au99.99,281.09,281.09,276.86,277.99,-3.1,-0.011,277.61,"18,813",https://www.sge.com.cn/sjzx/mrhqsj/510846
2013-06-14,Au99.99,278.00,278.00,276.40,277.35,-0.64,-0.0023,276.96,"20,929.40",https://www.sge.com.cn/sjzx/mrhqsj/510847
2013-06-17,Au99.99,277.35,277.70,276.75,277.13,-0.22,-0.0008,277.26,"26,339",https://www.sge.com.cn/sjzx/mrhqsj/510848
2013-06-18,Au99.99,277.18,277.18,275.10,275.64,-1.49,-0.0054,276.18,"10,813.80",https://www.sge.com.cn/sjzx/mrhqsj/510849
2013-06-19,Au99.99,276.48,276.48,273.00,274.25,-1.39,-0.005,273.74,"19,175.20",https://www.sge.com.cn/sjzx/mrhqsj/510850
2013-06-20,Au99.99,274.83,275.00,265.00,266.48,-7.77,-0.0283,268.83,"21,775.60",https://www.sge.com.cn/sjzx/mrhqsj/510851
2013-06-21,Au99.99,266.48,266.48,254.58,262.47,-4.01,-0.015,259.80,"21,725",https://www.sge.com.cn/sjzx/mrhqsj/510852
2013-06-24,Au99.99,261.50,262.95,258.50,260.16,-2.31,-0.0088,260.18,"13,224.40",https://www.sge.com.cn/sjzx/mrhqsj/510853
2013-06-25,Au99.99,260.16,260.50,258.79,258.91,-1.25,-0.0048,259.36,"20,023.80",https://www.sge.com.cn/sjzx/mrhqsj/510854
2013-06-26,Au99.99,259.10,259.30,251.00,251.59,-7.32,-0.0283,253.45,"19,134.60",https://www.sge.com.cn/sjzx/mrhqsj/510855
2013-06-27,Au99.99,251.59,251.60,247.60,250.07,-1.52,-0.006,249.84,"18,127.60",https://www.sge.com.cn/sjzx/mrhqsj/510856
2013-06-28,Au99.99,250.07,250.07,239.30,243.50,-6.57,-0.0263,243.36,"14,659.60",https://www.sge.com.cn/sjzx/mrhqsj/510857
2013-07-01,Au99.99,243.00,254.30,241.00,254.10,10.6,0.0435,252.33,"16,678.40",https://www.sge.com.cn/sjzx/mrhqsj/510858
2013-07-02,Au99.99,254.10,257.01,252.30,256.60,2.5,0.0098,255.23,"16,714.40",https://www.sge.com.cn/sjzx/mrhqsj/510859
2013-07-03,Au99.99,256.00,256.00,251.90,252.00,-4.6,-0.0179,253.66,"14,222.60",https://www.sge.com.cn/sjzx/mrhqsj/510860
2013-07-04,Au99.99,254.00,255.55,253.55,255.25,3.25,0.0129,254.95,"14,170.60",https://www.sge.com.cn/sjzx/mrhqsj/510861
2013-07-05,Au99.99,255.25,255.25,250.80,252.99,-2.26,-0.0089,253.08,"17,023.60",https://www.sge.com.cn/sjzx/mrhqsj/510862
2013-07-08,Au99.99,252.00,252.00,246.00,251.15,-1.84,-0.0073,249.11,"22,249.60",https://www.sge.com.cn/sjzx/mrhqsj/510863
2013-07-09,Au99.99,253.68,256.25,251.19,253.80,2.65,0.0106,254.37,"16,939.40",https://www.sge.com.cn/sjzx/mrhqsj/510864
2013-07-10,Au99.99,254.93,254.93,251.10,252.69,-1.11,-0.0044,252.26,"14,423.20",https://www.sge.com.cn/sjzx/mrhqsj/510865
2013-07-11,Au99.99,254.30,261.40,252.80,259.37,6.68,0.0264,258.89,"10,786.60",https://www.sge.com.cn/sjzx/mrhqsj/510866
2013-07-12,Au99.99,259.37,259.80,256.80,257.59,-1.78,-0.0069,258.45,"17,035.80",https://www.sge.com.cn/sjzx/mrhqsj/510867
2013-07-15,Au99.99,258.49,260.30,256.80,259.70,2.11,0.0082,259.78,"12,788.20",https://www.sge.com.cn/sjzx/mrhqsj/510868
2013-07-16,Au99.99,259.70,277.50,258.00,259.10,-0.6,-0.0023,258.65,"12,675.20",https://www.sge.com.cn/sjzx/mrhqsj/510869
2013-07-17,Au99.99,260.98,260.98,259.11,259.20,0.1,0.0004,259.59,"15,777.60",https://www.sge.com.cn/sjzx/mrhqsj/510870
2013-07-18,Au99.99,260.50,261.00,255.90,256.42,-2.78,-0.0107,256.62,"15,232.80",https://www.sge.com.cn/sjzx/mrhqsj/510871
2013-07-19,Au99.99,258.48,259.45,257.25,259.39,2.97,0.0116,258.81,"13,749.20",https://www.sge.com.cn/sjzx/mrhqsj/510872
2013-07-22,Au99.99,259.49,265.30,259.03,264.59,5.2,0.02,263.93,"12,965.40",https://www.sge.com.cn/sjzx/mrhqsj/510873
2013-07-23,Au99.99,264.59,267.90,264.59,267.17,2.58,0.0098,267.08,"15,199.20",https://www.sge.com.cn/sjzx/mrhqsj/510874
2013-07-24,Au99.99,267.50,269.00,266.60,268.73,1.56,0.0058,268.48,"12,872.60",https://www.sge.com.cn/sjzx/mrhqsj/510875
2013-07-25,Au99.99,268.73,268.73,264.40,264.90,-3.83,-0.0143,264.94,"14,618.40",https://www.sge.com.cn/sjzx/mrhqsj/510876
2013-07-26,Au99.99,267.10,267.65,265.00,266.50,1.6,0.006,267.01,"20,792.40",https://www.sge.com.cn/sjzx/mrhqsj/510877
2013-07-29,Au99.99,264.49,266.10,262.60,264.31,-2.19,-0.0082,265.05,"21,542.40",https://www.sge.com.cn/sjzx/mrhqsj/510878
2013-07-30,Au99.99,266.98,266.98,264.00,264.10,-0.21,-0.0008,265.37,"18,239.20",https://www.sge.com.cn/sjzx/mrhqsj/510879
2013-07-31,Au99.99,266.50,266.99,264.20,265.76,1.66,0.0063,265.92,"10,995",https://www.sge.com.cn/sjzx/mrhqsj/510880
2013-08-01,Au99.99,266.99,266.99,261.80,264.39,-1.37,-0.0052,264.59,"11,810.20",https://www.sge.com.cn/sjzx/mrhqsj/510881
2013-08-02,Au99.99,265.74,265.74,257.50,258.27,-6.12,-0.0231,260.11,"17,165.20",https://www.sge.com.cn/sjzx/mrhqsj/510882
2013-08-05,Au99.99,263.97,264.10,261.80,263.50,5.23,0.0203,263.37,"9,456.40",https://www.sge.com.cn/sjzx/mrhqsj/510883
2013-08-06,Au99.99,263.50,263.50,258.60,259.89,-3.61,-0.0137,260.19,"11,195",https://www.sge.com.cn/sjzx/mrhqsj/510884
2013-08-07,Au99.99,259.01,259.50,256.00,257.11,-2.78,-0.0107,256.99,"8,567.60",https://www.sge.com.cn/sjzx/mrhqsj/510885
2013-08-08,Au99.99,259.00,259.60,257.30,259.02,1.91,0.0074,258.80,"10,351.20",https://www.sge.com.cn/sjzx/mrhqsj/510886
2013-08-09,Au99.99,259.15,263.01,258.76,262.20,3.18,0.0123,262.14,"10,335.60",https://www.sge.com.cn/sjzx/mrhqsj/510887
2013-08-12,Au99.99,263.00,266.88,261.61,266.76,4.56,0.0174,265.84,"9,182.20",https://www.sge.com.cn/sjzx/mrhqsj/510888
2013-08-13,Au99.99,267.80,268.29,266.30,267.96,1.2,0.0045,267.08,"10,435",https://www.sge.com.cn/sjzx/mrhqsj/510889
2013-08-14,Au99.99,269.50,269.50,264.01,264.75,-3.21,-0.012,264.56,"11,138.80",https://www.sge.com.cn/sjzx/mrhqsj/510890
2013-08-15,Au99.99,266.00,269.00,264.20,267.23,2.48,0.0094,267.96,"9,770.20",https://www.sge.com.cn/sjzx/mrhqsj/510891
2013-08-16,Au99.99,267.00,273.60,264.60,271.89,4.66,0.0174,271.88,"9,868.60",https://www.sge.com.cn/sjzx/mrhqsj/510892
2013-08-19,Au99.99,273.20,275.65,271.70,273.59,1.7,0.0063,274.51,"10,578",https://www.sge.com.cn/sjzx/mrhqsj/510893
2013-08-20,Au99.99,274.99,274.99,270.00,270.66,-2.93,-0.0107,271.68,"10,926.20",https://www.sge.com.cn/sjzx/mrhqsj/510894
2013-08-21,Au99.99,272.00,273.90,272.00,272.23,1.57,0.0058,272.60,"10,132.80",https://www.sge.com.cn/sjzx/mrhqsj/510895
2013-08-22,Au99.99,272.80,273.30,271.00,271.79,-0.44,-0.0016,271.40,"14,871.80",https://www.sge.com.cn/sjzx/mrhqsj/510896
2013-08-23,Au99.99,272.98,274.1,272.72,273.19,1.4,0.0052,273.33,"9,631",https://www.sge.com.cn/sjzx/mrhqsj/510897
2013-08-26,Au99.99,273.19,278.00,272.85,277.69,4.5,0.0165,277.52,"7,998.60",https://www.sge.com.cn/sjzx/mrhqsj/510898
2013-08-27,Au99.99,278.95,279.80,276.53,278.32,0.63,0.0023,277.70,"11,350.60",https://www.sge.com.cn/sjzx/mrhqsj/510899
2013-08-28,Au99.99,282.59,283.50,279.02,282.27,3.95,0.0142,282.08,"9,842.20",https://www.sge.com.cn/sjzx/mrhqsj/510900
2013-08-29,Au99.99,284.49,284.49,279.21,280.00,-2.27,-0.008,279.81,"11,267.60",https://www.sge.com.cn/sjzx/mrhqsj/510901
2013-08-30,Au99.99,282.65,282.65,277.60,277.60,-2.4,-0.0086,279.06,"11,582.40",https://www.sge.com.cn/sjzx/mrhqsj/510902
2013-09-03,Au99.99,278.00,278.00,276.20,276.39,-0.61,-0.0022,276.50,"14,791",https://www.sge.com.cn/sjzx/mrhqsj/510904
2013-09-04,Au99.99,278.00,280.30,277.99,279.18,2.79,0.0101,279.59,"11,180.40",https://www.sge.com.cn/sjzx/mrhqsj/510905
2013-09-05,Au99.99,278.50,278.50,274.70,275.66,-3.52,-0.0126,275.66,"10,828",https://www.sge.com.cn/sjzx/mrhqsj/510906
2013-09-06,Au99.99,277.49,277.49,272.11,273.28,-2.38,-0.0086,272.97,"12,553.20",https://www.sge.com.cn/sjzx/mrhqsj/510907
2013-09-09,Au99.99,276.50,277.00,274.65,276.16,2.88,0.0105,276.07,"9,684",https://www.sge.com.cn/sjzx/mrhqsj/510908
2013-09-10,Au99.99,277.00,277.00,273.80,273.80,-2.36,-0.0085,274.89,"12,264.80",https://www.sge.com.cn/sjzx/mrhqsj/510909
2013-09-11,Au99.99,273.80,273.80,270.30,272.38,-1.42,-0.0052,271.86,"10,893.40",https://www.sge.com.cn/sjzx/mrhqsj/510910
2013-09-12,Au99.99,272.50,272.50,267.80,268.09,-4.29,-0.0158,270.05,"11,502.20",https://www.sge.com.cn/sjzx/mrhqsj/510911
2013-09-13,Au99.99,268.09,268.09,261.05,262.78,-5.31,-0.0198,263.30,"13,857.80",https://www.sge.com.cn/sjzx/mrhqsj/510912
2013-09-16,Au99.99,262.80,265.20,261.80,263.76,0.98,0.0037,264.15,"14,305",https://www.sge.com.cn/sjzx/mrhqsj/510913
2013-09-17,Au99.99,263.80,263.80,261.00,262.00,-1.76,-0.0067,261.43,"16,690.80",https://www.sge.com.cn/sjzx/mrhqsj/510914
2013-09-18,Au99.99,262.00,262.00,256.90,259.02,-2.98,-0.0114,258.17,"10,097.80",https://www.sge.com.cn/sjzx/mrhqsj/510915
2013-09-23,Au99.99,262.99,263.41,259.80,263.39,4.37,0.0169,262.22,"14,152.20",https://www.sge.com.cn/sjzx/mrhqsj/510916
2013-09-24,Au99.99,263.39,263.55,261.69,262.45,-0.94,-0.0036,262.82,"15,664.80",https://www.sge.com.cn/sjzx/mrhqsj/510917
2013-09-25,Au99.99,260.00,263.50,260.00,262.20,-0.25,-0.001,262.56,"13,600.20",https://www.sge.com.cn/sjzx/mrhqsj/510918
2013-09-26,Au99.99,263.99,264.95,261.90,264.57,2.37,0.009,263.66,"17,536.40",https://www.sge.com.cn/sjzx/mrhqsj/510919
2013-09-27,Au99.99,265.00,265.00,262.00,263.58,-0.99,-0.0037,262.49,"19,298.80",https://www.sge.com.cn/sjzx/mrhqsj/510920
2013-09-30,Au99.99,266.00,267.00,264.11,265.65,2.07,0.0079,265.03,"7,951.80",https://www.sge.com.cn/sjzx/mrhqsj/510921
2013-10-08,Au99.99,265.00,265.00,262.50,263.20,-2.45,-0.0092,262.98,"24,702.80",https://www.sge.com.cn/sjzx/mrhqsj/510922
2013-10-09,Au99.99,264.95,264.95,261.80,262.10,-1.1,-0.0042,262.13,"9,919.40",https://www.sge.com.cn/sjzx/mrhqsj/510923
2013-10-10,Au99.99,262.10,262.10,259.00,259.80,-2.3,-0.0088,259.82,"14,717.60",https://www.sge.com.cn/sjzx/mrhqsj/510924
2013-10-11,Au99.99,259.80,259.80,256.50,257.77,-2.03,-0.0078,257.35,"15,433.60",https://www.sge.com.cn/sjzx/mrhqsj/510925
2013-10-14,Au99.99,253.00,255.50,252.50,255.25,-2.52,-0.0098,253.93,"18,669",https://www.sge.com.cn/sjzx/mrhqsj/510926
2013-10-15,Au99.99,258.00,258.00,253.00,253.36,-1.89,-0.0074,253.82,"11,548.80",https://www.sge.com.cn/sjzx/mrhqsj/510927
2013-10-16,Au99.99,252.90,255.50,252.33,255.01,1.65,0.0065,254.77,"10,453.40",https://www.sge.com.cn/sjzx/mrhqsj/510928
2013-10-17,Au99.99,255.00,255.42,252.89,254.02,-0.99,-0.0039,253.80,"8,319.60",https://www.sge.com.cn/sjzx/mrhqsj/510929
2013-10-18,Au99.99,255.80,260.99,255.80,260.13,6.11,0.0241,259.99,"9,990.60",https://www.sge.com.cn/sjzx/mrhqsj/510930
2013-10-21,Au99.99,260.85,261.40,258.61,260.76,0.63,0.0024,260.13,"7,742.60",https://www.sge.com.cn/sjzx/mrhqsj/510931
2013-10-22,Au99.99,261.50,261.50,259.06,259.50,-1.26,-0.0048,259.45,"9,909.60",https://www.sge.com.cn/sjzx/mrhqsj/510932
2013-10-23,Au99.99,262.98,264.50,261.50,262.49,2.99,0.0115,263.10,"7,499",https://www.sge.com.cn/sjzx/mrhqsj/510933
2013-10-24,Au99.99,262.70,263.00,260.00,262.67,0.18,0.0007,262.37,"10,397.20",https://www.sge.com.cn/sjzx/mrhqsj/510934
2013-10-25,Au99.99,266.00,266.00,262.50,262.86,0.19,0.0007,262.86,"11,890.60",https://www.sge.com.cn/sjzx/mrhqsj/510935
2013-10-28,Au99.99,262.99,264.75,262.50,264.13,1.27,0.0048,264.29,"11,187.60",https://www.sge.com.cn/sjzx/mrhqsj/510936
2013-10-29,Au99.99,266.00,266.00,264.20,264.20,0.07,0.0003,264.67,"7,879.40",https://www.sge.com.cn/sjzx/mrhqsj/510937
2013-10-30,Au99.99,265.40,265.40,262.55,263.92,-0.28,-0.0011,263.42,"13,741",https://www.sge.com.cn/sjzx/mrhqsj/510938
2013-10-31,Au99.99,265.98,265.98,261.60,262.25,-1.67,-0.0063,262.41,"6,678.40",https://www.sge.com.cn/sjzx/mrhqsj/510939
2013-11-01,Au99.99,262.25,262.25,259.95,260.69,-1.56,-0.0059,260.29,"8,904.60",https://www.sge.com.cn/sjzx/mrhqsj/510940
2013-11-04,Au99.99,259.00,259.88,258.05,258.41,-2.28,-0.0087,258.83,"8,494.80",https://www.sge.com.cn/sjzx/mrhqsj/510941
2013-11-05,Au99.99,261.85,261.85,258.70,258.75,0.34,0.0013,259.09,"8,711.60",https://www.sge.com.cn/sjzx/mrhqsj/510942
2013-11-06,Au99.99,259.85,259.90,257.70,258.11,-0.64,-0.0025,258.28,"6,754.60",https://www.sge.com.cn/sjzx/mrhqsj/510943
2013-11-07,Au99.99,266.50,266.50,258.35,259.01,0.9,0.0035,258.92,"7,123.80",https://www.sge.com.cn/sjzx/mrhqsj/510944
2013-11-08,Au99.99,259.90,259.90,256.50,257.52,-1.49,-0.0058,257.58,"10,782.80",https://www.sge.com.cn/sjzx/mrhqsj/510945
2013-11-11,Au99.99,257.00,257.94,252.10,253.29,-4.23,-0.0164,253.11,"18,840.20",https://www.sge.com.cn/sjzx/mrhqsj/510946
2013-11-12,Au99.99,254.58,254.58,251.10,251.96,-1.33,-0.0053,251.88,"14,681",https://www.sge.com.cn/sjzx/mrhqsj/510947
2013-11-13,Au99.99,252.99,253.00,249.77,250.98,-0.98,-0.0039,250.37,"16,103.40",https://www.sge.com.cn/sjzx/mrhqsj/510948
2013-11-14,Au99.99,252.40,253.50,250.60,253.00,2.02,0.008,252.70,"9,578.20",https://www.sge.com.cn/sjzx/mrhqsj/510949
2013-11-15,Au99.99,252.10,254.50,252.10,253.00,0,0,253.54,"11,171.80",https://www.sge.com.cn/sjzx/mrhqsj/510950
2013-11-18,Au99.99,253.57,253.63,252.61,253.06,0.06,0.0002,253.16,"12,464",https://www.sge.com.cn/sjzx/mrhqsj/510951
2013-11-19,Au99.99,253.58,253.58,249.86,250.90,-2.16,-0.0085,250.51,"9,283.60",https://www.sge.com.cn/sjzx/mrhqsj/510952
2013-11-20,Au99.99,252.38,252.38,250.60,251.21,0.31,0.0012,251.13,"7,426.40",https://www.sge.com.cn/sjzx/mrhqsj/510953
2013-11-21,Au99.99,251.21,251.21,245.81,246.17,-5.04,-0.0201,246.26,"11,329.60",https://www.sge.com.cn/sjzx/mrhqsj/510954
2013-11-22,Au99.99,247.38,247.38,244.50,245.67,-0.5,-0.002,245.66,"14,413",https://www.sge.com.cn/sjzx/mrhqsj/510955
2013-11-25,Au99.99,246.30,246.55,243.30,243.32,-2.35,-0.0096,244.46,"15,077.40",https://www.sge.com.cn/sjzx/mrhqsj/510956
2013-11-26,Au99.99,243.98,247.38,243.00,247.32,4,0.0164,246.77,"19,547.40",https://www.sge.com.cn/sjzx/mrhqsj/510957
2013-11-27,Au99.99,247.32,247.32,245.18,245.93,-1.39,-0.0056,245.60,"17,908.20",https://www.sge.com.cn/sjzx/mrhqsj/510958
2013-11-28,Au99.99,246.45,246.80,244.00,244.60,-1.33,-0.0054,244.52,"19,514.80",https://www.sge.com.cn/sjzx/mrhqsj/510959
2013-11-29,Au99.99,245.85,245.85,244.20,244.71,0.11,0.0004,244.76,"10,488.60",https://www.sge.com.cn/sjzx/mrhqsj/510960
2013-12-02,Au99.99,246.10,246.30,245.12,245.80,1.09,0.0045,245.61,"7,539.80",https://www.sge.com.cn/sjzx/mrhqsj/510961
2013-12-03,Au99.99,245.80,245.80,241.32,242.18,-3.62,-0.0147,241.68,"13,809",https://www.sge.com.cn/sjzx/mrhqsj/510962
2013-12-04,Au99.99,242.50,242.50,240.80,240.89,-1.29,-0.0053,241.28,"10,453",https://www.sge.com.cn/sjzx/mrhqsj/510963
2013-12-05,Au99.99,246.68,246.68,241.00,243.51,2.62,0.0109,243.81,"10,064",https://www.sge.com.cn/sjzx/mrhqsj/510964
2013-12-06,Au99.99,246.00,246.00,240.80,243.50,-0.01,0,242.25,"11,141.40",https://www.sge.com.cn/sjzx/mrhqsj/510965
2013-12-09,Au99.99,242.75,245.00,240.60,243.99,0.49,0.002,242.88,"14,326.80",https://www.sge.com.cn/sjzx/mrhqsj/510966
2013-12-10,Au99.99,245.00,245.30,243.36,244.96,0.97,0.004,244.52,"18,712.20",https://www.sge.com.cn/sjzx/mrhqsj/510967
2013-12-11,Au99.99,245.96,247.30,245.20,246.71,1.75,0.0071,246.88,"12,978.40",https://www.sge.com.cn/sjzx/mrhqsj/510968
2013-12-12,Au99.99,247.85,247.85,246.00,246.00,-0.71,-0.0029,246.38,"11,251.80",https://www.sge.com.cn/sjzx/mrhqsj/510969
2013-12-13,Au99.99,244.00,244.40,241.15,242.08,-3.92,-0.0159,241.54,"17,372.80",https://www.sge.com.cn/sjzx/mrhqsj/510970
2013-12-16,Au99.99,242.48,242.90,241.74,242.75,0.67,0.0028,242.59,"8,730.80",https://www.sge.com.cn/sjzx/mrhqsj/510971
2013-12-17,Au99.99,243.58,246.00,242.50,245.55,2.8,0.0115,244.49,"12,166.80",https://www.sge.com.cn/sjzx/mrhqsj/510972
2013-12-18,Au99.99,245.55,245.55,242.34,243.06,-2.49,-0.0101,243.06,"14,072.60",https://www.sge.com.cn/sjzx/mrhqsj/510973
2013-12-19,Au99.99,243.06,243.06,240.45,241.00,-2.06,-0.0085,240.81,"21,584.60",https://www.sge.com.cn/sjzx/mrhqsj/510974
2013-12-20,Au99.99,241.00,241.00,235.40,236.37,-4.63,-0.0192,236.22,"16,918",https://www.sge.com.cn/sjzx/mrhqsj/510975
2013-12-23,Au99.99,237.85,238.88,235.52,238.77,2.4,0.0102,238.02,"14,834.60",https://www.sge.com.cn/sjzx/mrhqsj/510976
2013-12-24,Au99.99,238.77,238.77,237.30,237.62,-1.15,-0.0048,237.91,"12,633.40",https://www.sge.com.cn/sjzx/mrhqsj/510977
2013-12-25,Au99.99,238.01,239.50,237.80,238.99,1.37,0.0058,238.64,"12,737.80",https://www.sge.com.cn/sjzx/mrhqsj/510978
2013-12-26,Au99.99,239.38,252.00,238.50,239.29,0.3,0.0013,239.21,"9,437.40",https://www.sge.com.cn/sjzx/mrhqsj/510979
2013-12-27,Au99.99,239.90,241.47,167.50,240.50,1.21,0.0051,240.54,"12,146.60",https://www.sge.com.cn/sjzx/mrhqsj/510980
2013-12-30,Au99.99,240.30,241.48,238.66,238.77,-1.73,-0.0072,240.20,"13,656",https://www.sge.com.cn/sjzx/mrhqsj/510981
2013-12-31,Au99.99,239.00,239.83,236.36,236.46,-2.31,-0.0097,237.77,"7,849.20",https://www.sge.com.cn/sjzx/mrhqsj/510982
